equipment_id,sensor_type,timestamp,value,unit,sensor_id,data_source,quality_flag
EQ-0013,vibration,2026-05-25T14:42:19.291335,,mm_per_sec,EQ-0013-vibration-001,SCADA_v2.3,MISSING
EQ-0003,pressure,2026-05-25T14:42:19.456208,92.4,psi,EQ-0003-pressure-001,SCADA_v2.3,GOOD
EQ-0045,power_consumption,2026-05-25T14:42:19.493281,49.38,kw,EQ-0045-power_consumption-001,SCADA_v2.3,GOOD
EQ-0012,vibration,2026-05-25T14:42:19.661037,N/A,mm_per_sec,EQ-0012-vibration-001,SCADA_v2.3,INVALID
EQ-0085,pressure,2026-05-25T14:42:20.074467,101.0,psi,EQ-0085-pressure-001,SCADA_v2.3,GOOD
EQ-0039,pressure,2026-05-25T14:42:20.148248,94.13,psi,EQ-0039-pressure-001,SCADA_v2.3,GOOD
EQ-0090,vibration,2026-05-25T14:42:20.260529,0.027,mm_per_sec,EQ-0090-vibration-001,SCADA_v2.3,GOOD
EQ-0054,pressure,2026-05-25T14:42:20.815978,104.75,psi,EQ-0054-pressure-001,SCADA_v2.3,GOOD
EQ-0091,vibration,2026-05-25T14:42:20.823433,0.0021,mm_per_sec,EQ-0091-vibration-001,SCADA_v2.3,GOOD
EQ-0068,power_consumption,2026-05-25T14:42:20.929098,20.75,kw,EQ-0068-power_consumption-001,SCADA_v2.3,GOOD
EQ-0006,vibration,2026-05-25T14:42:20.929321,0.0091,mm_per_sec,EQ-0006-vibration-001,SCADA_v2.3,GOOD
EQ-0038,vibration,2026-05-25T14:42:21.158754,0.105,mm_per_sec,EQ-0038-vibration-001,SCADA_v2.3,GOOD
EQ-0029,temperature,2026-05-25T14:42:21.441046,52.22,celsius,EQ-0029-temperature-001,SCADA_v2.3,GOOD
EQ-0029,pressure,2026-05-25T14:42:21.583520,113.71,psi,EQ-0029-pressure-001,SCADA_v2.3,GOOD
EQ-0053,power_consumption,2026-05-25T14:42:21.727461,30.68,kw,EQ-0053-power_consumption-001,SCADA_v2.3,GOOD
EQ-0050,pressure,2026-05-25T14:42:21.775927,109.87,psi,EQ-0050-pressure-001,SCADA_v2.3,GOOD
EQ-0093,vibration,2026-05-25T14:42:21.996487,0.006,mm_per_sec,EQ-0093-vibration-001,SCADA_v2.3,GOOD
EQ-0051,vibration,2026-05-25T14:42:22.123563,0.0822,mm_per_sec,EQ-0051-vibration-001,SCADA_v2.3,GOOD
EQ-0025,vibration,2026-05-25T14:42:22.713300,,mm_per_sec,EQ-0025-vibration-001,SCADA_v2.3,MISSING
EQ-0025,vibration,2026-05-25T14:42:22.855034,0.0043,mm_per_sec,EQ-0025-vibration-001,SCADA_v2.3,GOOD
EQ-0019,temperature,2026-05-25T14:42:23.111028,57.61,celsius,EQ-0019-temperature-001,SCADA_v2.3,GOOD
EQ-0031,pressure,2026-05-25T14:42:24.771909,107.28,psi,EQ-0031-pressure-001,SCADA_v2.3,GOOD
EQ-0082,vibration,2026-05-25T14:42:24.939685,0.0474,mm_per_sec,EQ-0082-vibration-001,SCADA_v2.3,GOOD
EQ-0080,temperature,2026-05-25T14:42:25.100450,70.4,celsius,EQ-0080-temperature-001,SCADA_v2.3,GOOD
EQ-0096,vibration,2026-05-25T14:42:26.728084,0.0007,mm_per_sec,EQ-0096-vibration-001,SCADA_v2.3,GOOD
EQ-0075,temperature,2026-05-25T14:42:26.761757,61.02,celsius,EQ-0075-temperature-001,SCADA_v2.3,GOOD
EQ-0047,power_consumption,2026-05-25T14:42:26.849989,41.29,kw,EQ-0047-power_consumption-001,SCADA_v2.3,GOOD
EQ-0077,power_consumption,2026-05-25T14:42:26.973279,204.48,kw,EQ-0077-power_consumption-001,SCADA_v2.3,GOOD
EQ-0077,power_consumption,2026-05-25T14:42:26.973279,204.48,kw,EQ-0077-power_consumption-001,SCADA_v2.3,GOOD
EQ-0095,power_consumption,2026-05-25T14:42:27.461838,105.32,kw,EQ-0095-power_consumption-001,SCADA_v2.3,GOOD
EQ-0004,power_consumption,2026-05-25T14:42:27.846026,55.06,kw,EQ-0004-power_consumption-001,SCADA_v2.3,GOOD
EQ-0088,pressure,2026-05-25T14:42:27.890370,92.2,psi,EQ-0088-pressure-001,SCADA_v2.3,GOOD
EQ-0006,power_consumption,2026-05-25T14:42:29.253202,103.18,kw,EQ-0006-power_consumption-001,SCADA_v2.3,GOOD
EQ-0045,temperature,2026-05-25T14:42:29.315914,66.46,celsius,EQ-0045-temperature-001,SCADA_v2.3,GOOD
EQ-0021,vibration,2026-05-25T14:42:29.563685,0.0045,mm_per_sec,EQ-0021-vibration-001,SCADA_v2.3,GOOD
EQ-0085,power_consumption,2026-05-25T14:42:30.914948,23.04,kw,EQ-0085-power_consumption-001,SCADA_v2.3,GOOD
EQ-0024,power_consumption,2026-05-25T14:42:32.500862,56.27,kw,EQ-0024-power_consumption-001,SCADA_v2.3,GOOD
EQ-0038,vibration,2026-05-25T14:42:32.725292,0.0051,mm_per_sec,EQ-0038-vibration-001,SCADA_v2.3,GOOD
EQ-0010,temperature,2026-05-25T14:42:33.219171,62.39,celsius,EQ-0010-temperature-001,SCADA_v2.3,GOOD
EQ-0076,temperature,2026-05-25T14:42:33.772222,62.98,celsius,EQ-0076-temperature-001,SCADA_v2.3,GOOD
EQ-0076,pressure,2026-05-25T14:42:33.782248,124.19,psi,EQ-0076-pressure-001,SCADA_v2.3,GOOD
EQ-0006,temperature,2026-05-25T14:42:34.291993,57.62,celsius,EQ-0006-temperature-001,SCADA_v2.3,GOOD
EQ-0074,vibration,2026-05-25T14:42:34.454972,0.0076,mm_per_sec,EQ-0074-vibration-001,SCADA_v2.3,GOOD
EQ-0086,pressure,2026-05-25T14:42:34.499458,91.03,psi,EQ-0086-pressure-001,SCADA_v2.3,GOOD
EQ-0004,power_consumption,2026-05-25T14:42:34.723098,3.76,kw,EQ-0004-power_consumption-001,SCADA_v2.3,GOOD
EQ-0086,power_consumption,2026-05-25T14:42:35.707832,,kw,EQ-0086-power_consumption-001,SCADA_v2.3,MISSING
EQ-0025,temperature,2026-05-25T14:42:36.036055,59.74,celsius,EQ-0025-temperature-001,SCADA_v2.3,GOOD
EQ-0075,power_consumption,2026-05-25T14:42:36.294195,-1779.4,kw,EQ-0075-power_consumption-001,SCADA_v2.3,OUTLIER
EQ-0017,vibration,2026-05-25T14:42:36.610616,0.0344,mm_per_sec,EQ-0017-vibration-001,SCADA_v2.3,GOOD
EQ-0037,vibration,2026-05-25T14:42:36.779531,-0.0359,mm_per_sec,EQ-0037-vibration-001,SCADA_v2.3,INVALID
EQ-0020,vibration,2026-05-25T14:42:36.784711,0.0019,mm_per_sec,EQ-0020-vibration-001,SCADA_v2.3,GOOD
EQ-0043,pressure,2026-05-25T14:42:36.991461,100.6,psi,EQ-0043-pressure-001,SCADA_v2.3,GOOD
EQ-0090,power_consumption,2026-05-25T14:42:36.991558,86.71,kw,EQ-0090-power_consumption-001,SCADA_v2.3,GOOD
EQ-0005,power_consumption,2026-05-25T14:42:37.075834,84.96,kw,EQ-0005-power_consumption-001,SCADA_v2.3,GOOD
EQ-0084,power_consumption,2026-05-25T14:42:37.148729,56.49,kw,EQ-0084-power_consumption-001,SCADA_v2.3,GOOD
EQ-0005,temperature,2026-05-25T14:42:37.843848,55.18,celsius,EQ-0005-temperature-001,SCADA_v2.3,GOOD
EQ-0040,vibration,2026-05-25T14:42:38.384723,0.01,mm_per_sec,EQ-0040-vibration-001,SCADA_v2.3,GOOD
EQ-0089,pressure,2026-05-25T14:42:38.929966,100.47,psi,EQ-0089-pressure-001,SCADA_v2.3,GOOD
EQ-0011,pressure,2026-05-25T14:42:39.528623,107.12,psi,EQ-0011-pressure-001,SCADA_v2.3,GOOD
EQ-0001,pressure,2026-05-25T14:42:40.074772,98.44,psi,EQ-0001-pressure-001,SCADA_v2.3,GOOD
EQ-0090,temperature,2026-05-25T14:42:40.706586,69.64,celsius,EQ-0090-temperature-001,SCADA_v2.3,GOOD
EQ-0040,pressure,2026-05-25T14:42:40.783940,88.42,psi,EQ-0040-pressure-001,SCADA_v2.3,GOOD
EQ-0064,power_consumption,2026-05-25T14:42:40.971018,102.49,kw,EQ-0064-power_consumption-001,SCADA_v2.3,GOOD
EQ-0042,pressure,2026-05-25T14:42:41.013702,102.37,psi,EQ-0042-pressure-001,SCADA_v2.3,GOOD
EQ-0088,vibration,2026-05-25T14:42:41.552838,0.0055,mm_per_sec,EQ-0088-vibration-001,SCADA_v2.3,GOOD
EQ-0075,power_consumption,2026-05-25T14:42:41.608655,55.11,kw,EQ-0075-power_consumption-001,SCADA_v2.3,GOOD
EQ-0074,vibration,2026-05-25T14:42:41.919080,0.0443,mm_per_sec,EQ-0074-vibration-001,SCADA_v2.3,GOOD
EQ-0024,power_consumption,2026-05-25T14:42:42.014261,163.67,kw,EQ-0024-power_consumption-001,SCADA_v2.3,GOOD
EQ-0082,vibration,2026-05-25T14:42:42.137390,0.0213,mm_per_sec,EQ-0082-vibration-001,SCADA_v2.3,GOOD
EQ-0073,vibration,2026-05-25T14:42:42.377972,0.0885,mm_per_sec,EQ-0073-vibration-001,SCADA_v2.3,GOOD
EQ-0066,temperature,2026-05-25T14:42:42.555370,47.37,celsius,EQ-0066-temperature-001,SCADA_v2.3,GOOD
EQ-0065,vibration,2026-05-25T14:42:42.686553,0.0146,mm_per_sec,EQ-0065-vibration-001,SCADA_v2.3,GOOD
EQ-0080,pressure,2026-05-25T14:42:42.921209,94.97,psi,EQ-0080-pressure-001,SCADA_v2.3,GOOD
EQ-0079,vibration,2026-05-25T14:42:43.788797,0.0115,mm_per_sec,EQ-0079-vibration-001,SCADA_v2.3,GOOD
EQ-0039,pressure,2026-05-25T14:42:44.190983,91.32,psi,EQ-0039-pressure-001,SCADA_v2.3,GOOD
EQ-0059,vibration,2026-05-25T14:42:44.399034,0.0214,mm_per_sec,EQ-0059-vibration-001,SCADA_v2.3,GOOD
EQ-0094,vibration,2026-05-25T14:42:44.436781,,mm_per_sec,EQ-0094-vibration-001,SCADA_v2.3,MISSING
EQ-0083,pressure,2026-05-25T14:42:44.689106,129.65,psi,EQ-0083-pressure-001,SCADA_v2.3,GOOD
EQ-0005,temperature,2026-05-25T14:42:45.390862,66.13,celsius,EQ-0005-temperature-001,SCADA_v2.3,GOOD
EQ-0086,pressure,2026-05-25T14:42:45.848038,89.97,psi,EQ-0086-pressure-001,SCADA_v2.3,GOOD
EQ-0093,pressure,2026-05-25T14:42:45.964267,97.37,psi,EQ-0093-pressure-001,SCADA_v2.3,GOOD
EQ-0034,pressure,2026-05-25T14:42:46.152008,105.85,psi,EQ-0034-pressure-001,SCADA_v2.3,GOOD
EQ-0023,vibration,2026-05-25T14:42:46.379300,0.0513,mm_per_sec,EQ-0023-vibration-001,SCADA_v2.3,GOOD
EQ-0096,pressure,2026-05-25T14:42:46.830744,103.04,psi,EQ-0096-pressure-001,SCADA_v2.3,GOOD
EQ-0039,temperature,2026-05-25T14:42:47.031675,54.23,celsius,EQ-0039-temperature-001,SCADA_v2.3,GOOD
EQ-0098,vibration,2026-05-25T14:42:47.419022,,mm_per_sec,EQ-0098-vibration-001,SCADA_v2.3,MISSING
EQ-0018,pressure,2026-05-25T14:42:48.280915,85.21,psi,EQ-0018-pressure-001,SCADA_v2.3,GOOD
EQ-0036,temperature,2026-05-25T14:42:48.813755,74.72,celsius,EQ-0036-temperature-001,SCADA_v2.3,GOOD
EQ-0064,power_consumption,2026-05-25T14:42:49.794436,33.51,kw,EQ-0064-power_consumption-001,SCADA_v2.3,GOOD
EQ-0045,vibration,2026-05-25T14:42:52.227124,0.0559,mm_per_sec,EQ-0045-vibration-001,SCADA_v2.3,GOOD
EQ-0090,power_consumption,2026-05-25T14:42:52.470453,40.84,kw,EQ-0090-power_consumption-001,SCADA_v2.3,GOOD
EQ-0069,temperature,2026-05-25T14:42:52.477065,60.22,celsius,EQ-0069-temperature-001,SCADA_v2.3,GOOD
EQ-0035,vibration,2026-05-25T14:42:52.604053,0.0134,mm_per_sec,EQ-0035-vibration-001,SCADA_v2.3,GOOD
EQ-0050,power_consumption,2026-05-25T14:42:52.775027,-108.85,kw,EQ-0050-power_consumption-001,SCADA_v2.3,INVALID
EQ-0037,vibration,2026-05-25T14:42:53.237715,0.024,mm_per_sec,EQ-0037-vibration-001,SCADA_v2.3,GOOD
EQ-0034,pressure,2026-05-25T14:42:53.633357,107.84,psi,EQ-0034-pressure-001,SCADA_v2.3,GOOD
EQ-0100,temperature,2026-05-25T14:42:53.773247,65.41,celsius,EQ-0100-temperature-001,SCADA_v2.3,GOOD
EQ-0002,pressure,2026-05-25T14:42:54.019550,116.85,psi,EQ-0002-pressure-001,SCADA_v2.3,GOOD
EQ-0093,power_consumption,2026-05-25T14:42:54.640717,68.27,kw,EQ-0093-power_consumption-001,SCADA_v2.3,GOOD
EQ-0033,power_consumption,2026-05-25T14:42:54.743451,60.02,kw,EQ-0033-power_consumption-001,SCADA_v2.3,GOOD
EQ-0093,temperature,2026-05-25T14:42:55.496758,37.6,celsius,EQ-0093-temperature-001,SCADA_v2.3,GOOD
EQ-0083,temperature,2026-05-25T14:42:55.694751,59.7,celsius,EQ-0083-temperature-001,SCADA_v2.3,GOOD
EQ-0093,temperature,2026-05-25T14:42:56.045713,59.65,celsius,EQ-0093-temperature-001,SCADA_v2.3,GOOD
EQ-0011,temperature,2026-05-25T14:42:56.065229,,celsius,EQ-0011-temperature-001,SCADA_v2.3,MISSING
EQ-0049,power_consumption,2026-05-25T14:42:56.070799,51.91,kw,EQ-0049-power_consumption-001,SCADA_v2.3,GOOD
EQ-0021,temperature,2026-05-25T14:42:57.064604,70.62,celsius,EQ-0021-temperature-001,SCADA_v2.3,GOOD
EQ-0034,power_consumption,2026-05-25T14:42:57.173167,115.03,kw,EQ-0034-power_consumption-001,SCADA_v2.3,GOOD
EQ-0027,pressure,2026-05-25T14:42:57.215044,113.13,psi,EQ-0027-pressure-001,SCADA_v2.3,GOOD
EQ-0050,vibration,2026-05-25T14:42:57.385693,0.0191,mm_per_sec,EQ-0050-vibration-001,SCADA_v2.3,GOOD
EQ-0078,pressure,2026-05-25T14:42:57.965920,109.79,psi,EQ-0078-pressure-001,SCADA_v2.3,GOOD
EQ-0017,power_consumption,2026-05-25T14:42:57.999404,N/A,kw,EQ-0017-power_consumption-001,SCADA_v2.3,INVALID
EQ-0041,vibration,2026-05-25T14:42:58.758768,0.0155,mm_per_sec,EQ-0041-vibration-001,SCADA_v2.3,GOOD
EQ-0100,pressure,2026-05-25T14:42:58.928810,107.8,psi,EQ-0100-pressure-001,SCADA_v2.3,GOOD
EQ-0080,vibration,2026-05-25T14:42:59.190724,0.0016,mm_per_sec,EQ-0080-vibration-001,SCADA_v2.3,GOOD
EQ-0091,temperature,2026-05-25T14:42:59.408098,68.14,celsius,EQ-0091-temperature-001,SCADA_v2.3,GOOD
EQ-0009,power_consumption,2026-05-25T14:43:00.284004,26.57,kw,EQ-0009-power_consumption-001,SCADA_v2.3,GOOD
EQ-0097,temperature,2026-05-25T14:43:00.658561,60.97,celsius,EQ-0097-temperature-001,SCADA_v2.3,GOOD
EQ-0094,vibration,2026-05-25T14:43:00.867758,0.0071,mm_per_sec,EQ-0094-vibration-001,SCADA_v2.3,GOOD
EQ-0026,temperature,2026-05-25T14:43:00.988262,52.62,celsius,EQ-0026-temperature-001,SCADA_v2.3,GOOD
EQ-0067,power_consumption,2026-05-25T14:43:01.609365,237.59,kw,EQ-0067-power_consumption-001,SCADA_v2.3,GOOD
EQ-0040,pressure,2026-05-25T14:43:01.723538,109.53,psi,EQ-0040-pressure-001,SCADA_v2.3,GOOD
EQ-0093,vibration,2026-05-25T14:43:02.167600,0.1819,mm_per_sec,EQ-0093-vibration-001,SCADA_v2.3,GOOD
EQ-0072,temperature,2026-05-25T14:43:02.294777,73.09,celsius,EQ-0072-temperature-001,SCADA_v2.3,GOOD
EQ-0039,temperature,2026-05-25T14:43:03.076287,5646.0,celsius,EQ-0039-temperature-001,SCADA_v2.3,OUTLIER
EQ-0077,power_consumption,2026-05-25T14:43:03.896562,128.13,kw,EQ-0077-power_consumption-001,SCADA_v2.3,GOOD
EQ-0013,vibration,2026-05-25T14:43:04.040080,0.0582,mm_per_sec,EQ-0013-vibration-001,SCADA_v2.3,GOOD
EQ-0004,power_consumption,2026-05-25T14:43:04.176794,107.14,kw,EQ-0004-power_consumption-001,SCADA_v2.3,GOOD
EQ-0067,vibration,2026-05-25T14:43:04.440551,0.0794,mm_per_sec,EQ-0067-vibration-001,SCADA_v2.3,GOOD
EQ-0062,temperature,2026-05-25T14:43:04.634016,54.06,celsius,EQ-0062-temperature-001,SCADA_v2.3,GOOD
EQ-0056,pressure,2026-05-25T14:43:04.665323,114.25,psi,EQ-0056-pressure-001,SCADA_v2.3,GOOD
EQ-0014,power_consumption,2026-05-25T14:43:05.127080,180.23,kw,EQ-0014-power_consumption-001,SCADA_v2.3,GOOD
EQ-0087,vibration,2026-05-25T14:43:05.195632,0.027,mm_per_sec,EQ-0087-vibration-001,SCADA_v2.3,GOOD
EQ-0097,temperature,2026-05-25T14:43:05.386752,60.02,celsius,EQ-0097-temperature-001,SCADA_v2.3,GOOD
EQ-0037,temperature,2026-05-25T14:43:06.002591,54.98,celsius,EQ-0037-temperature-001,SCADA_v2.3,GOOD
EQ-0100,power_consumption,2026-05-25T14:43:06.175097,47.83,kw,EQ-0100-power_consumption-001,SCADA_v2.3,GOOD
EQ-0054,power_consumption,2026-05-25T14:43:06.609543,7.09,kw,EQ-0054-power_consumption-001,SCADA_v2.3,GOOD
EQ-0072,temperature,2026-05-25T14:43:07.230380,50.66,celsius,EQ-0072-temperature-001,SCADA_v2.3,GOOD
EQ-0066,power_consumption,2026-05-25T14:43:07.564400,N/A,kw,EQ-0066-power_consumption-001,SCADA_v2.3,INVALID
EQ-0054,vibration,2026-05-25T14:43:07.735996,0.0081,mm_per_sec,EQ-0054-vibration-001,SCADA_v2.3,GOOD
EQ-0055,power_consumption,2026-05-25T14:43:08.194445,106.25,kw,EQ-0055-power_consumption-001,SCADA_v2.3,GOOD
EQ-0035,vibration,2026-05-25T14:43:08.341430,0.0017,mm_per_sec,EQ-0035-vibration-001,SCADA_v2.3,GOOD
EQ-0079,vibration,2026-05-25T14:43:08.877555,0.0194,mm_per_sec,EQ-0079-vibration-001,SCADA_v2.3,GOOD
EQ-0051,temperature,2026-05-25T14:43:09.669661,47.26,celsius,EQ-0051-temperature-001,SCADA_v2.3,GOOD
EQ-0056,vibration,2026-05-25T14:43:09.842150,0.0606,mm_per_sec,EQ-0056-vibration-001,SCADA_v2.3,GOOD
EQ-0048,temperature,2026-05-25T14:43:10.055961,65.04,celsius,EQ-0048-temperature-001,SCADA_v2.3,GOOD
EQ-0008,temperature,2026-05-25T14:43:10.388289,75.01,celsius,EQ-0008-temperature-001,SCADA_v2.3,GOOD
EQ-0076,pressure,2026-05-25T14:43:10.601735,101.0,psi,EQ-0076-pressure-001,SCADA_v2.3,GOOD
EQ-0021,temperature,2026-05-25T14:43:10.693630,69.86,celsius,EQ-0021-temperature-001,SCADA_v2.3,GOOD
EQ-0021,temperature,2026-05-25T14:43:10.693630,69.86,celsius,EQ-0021-temperature-001,SCADA_v2.3,GOOD
EQ-0009,power_consumption,2026-05-25T14:43:10.982081,57.8,kw,EQ-0009-power_consumption-001,SCADA_v2.3,GOOD
EQ-0078,power_consumption,2026-05-25T14:43:11.043276,168.98,kw,EQ-0078-power_consumption-001,SCADA_v2.3,GOOD
EQ-0078,vibration,2026-05-25T14:43:11.468068,0.0003,mm_per_sec,EQ-0078-vibration-001,SCADA_v2.3,GOOD
EQ-0070,pressure,2026-05-25T14:43:11.572978,,psi,EQ-0070-pressure-001,SCADA_v2.3,MISSING
EQ-0099,power_consumption,2026-05-25T14:43:12.575651,53.81,kw,EQ-0099-power_consumption-001,SCADA_v2.3,GOOD
EQ-0046,power_consumption,2026-05-25T14:43:12.595421,28.0,kw,EQ-0046-power_consumption-001,SCADA_v2.3,GOOD
EQ-0053,temperature,2026-05-25T14:43:13.076201,63.12,celsius,EQ-0053-temperature-001,SCADA_v2.3,GOOD
EQ-0047,pressure,2026-05-25T14:43:13.528038,104.57,psi,EQ-0047-pressure-001,SCADA_v2.3,GOOD
EQ-0031,pressure,2026-05-25T14:43:14.353817,94.33,psi,EQ-0031-pressure-001,SCADA_v2.3,GOOD
EQ-0060,power_consumption,2026-05-25T14:43:14.700977,121.88,kw,EQ-0060-power_consumption-001,SCADA_v2.3,GOOD
EQ-0080,temperature,2026-05-25T14:43:14.942914,77.59,celsius,EQ-0080-temperature-001,SCADA_v2.3,GOOD
EQ-0049,temperature,2026-05-25T14:43:15.318354,68.64,celsius,EQ-0049-temperature-001,SCADA_v2.3,GOOD
EQ-0074,vibration,2026-05-25T14:43:15.359184,0.0006,mm_per_sec,EQ-0074-vibration-001,SCADA_v2.3,GOOD
EQ-0037,vibration,2026-05-25T14:43:15.459958,0.0541,mm_per_sec,EQ-0037-vibration-001,SCADA_v2.3,GOOD
EQ-0063,power_consumption,2026-05-25T14:43:15.526158,97.6,kw,EQ-0063-power_consumption-001,SCADA_v2.3,GOOD
EQ-0057,vibration,2026-05-25T14:43:15.944453,0.1005,mm_per_sec,EQ-0057-vibration-001,SCADA_v2.3,GOOD
EQ-0076,vibration,2026-05-25T14:43:17.035983,0.0049,mm_per_sec,EQ-0076-vibration-001,SCADA_v2.3,GOOD
EQ-0076,vibration,2026-05-25T14:43:17.035983,0.0049,mm_per_sec,EQ-0076-vibration-001,SCADA_v2.3,GOOD
EQ-0033,pressure,2026-05-25T14:43:18.535544,92.5,psi,EQ-0033-pressure-001,SCADA_v2.3,GOOD
EQ-0018,pressure,2026-05-25T14:43:19.197432,,psi,EQ-0018-pressure-001,SCADA_v2.3,MISSING
EQ-0007,power_consumption,2026-05-25T14:43:19.410482,163.18,kw,EQ-0007-power_consumption-001,SCADA_v2.3,GOOD
EQ-0093,vibration,2026-05-25T14:43:20.217088,0.0326,mm_per_sec,EQ-0093-vibration-001,SCADA_v2.3,GOOD
EQ-0073,power_consumption,2026-05-25T14:43:20.221306,80.7,kw,EQ-0073-power_consumption-001,SCADA_v2.3,GOOD
EQ-0010,pressure,2026-05-25T14:43:20.343616,80.74,psi,EQ-0010-pressure-001,SCADA_v2.3,GOOD
EQ-0065,temperature,2026-05-25T14:43:20.556298,,celsius,EQ-0065-temperature-001,SCADA_v2.3,MISSING
EQ-0021,temperature,2026-05-25T14:43:20.648697,-768.0,celsius,EQ-0021-temperature-001,SCADA_v2.3,OUTLIER
EQ-0022,vibration,2026-05-25T14:43:20.824614,-0.0004,mm_per_sec,EQ-0022-vibration-001,SCADA_v2.3,INVALID
EQ-0049,pressure,2026-05-25T14:43:21.742345,100.09,psi,EQ-0049-pressure-001,SCADA_v2.3,GOOD
EQ-0100,power_consumption,2026-05-25T14:43:22.313243,150.96,kw,EQ-0100-power_consumption-001,SCADA_v2.3,GOOD
EQ-0066,pressure,2026-05-25T14:43:22.551433,107.4,psi,EQ-0066-pressure-001,SCADA_v2.3,GOOD
EQ-0020,temperature,2026-05-25T14:43:22.964201,68.63,celsius,EQ-0020-temperature-001,SCADA_v2.3,GOOD
EQ-0091,pressure,2026-05-25T14:43:23.598385,100.46,psi,EQ-0091-pressure-001,SCADA_v2.3,GOOD
EQ-0054,power_consumption,2026-05-25T14:43:23.661557,119.52,kw,EQ-0054-power_consumption-001,SCADA_v2.3,GOOD
EQ-0032,power_consumption,2026-05-25T14:43:23.785349,64.32,kw,EQ-0032-power_consumption-001,SCADA_v2.3,GOOD
EQ-0078,temperature,2026-05-25T14:43:24.003345,65.98,celsius,EQ-0078-temperature-001,SCADA_v2.3,GOOD
EQ-0051,power_consumption,2026-05-25T14:43:24.620321,N/A,kw,EQ-0051-power_consumption-001,SCADA_v2.3,INVALID
EQ-0001,power_consumption,2026-05-25T14:43:24.663900,50.69,kw,EQ-0001-power_consumption-001,SCADA_v2.3,GOOD
EQ-0066,temperature,2026-05-25T14:43:24.789804,,celsius,EQ-0066-temperature-001,SCADA_v2.3,MISSING
EQ-0081,temperature,2026-05-25T14:43:25.217275,56.1,celsius,EQ-0081-temperature-001,SCADA_v2.3,GOOD
EQ-0021,temperature,2026-05-25T14:43:27.266830,75.56,celsius,EQ-0021-temperature-001,SCADA_v2.3,GOOD
EQ-0015,power_consumption,2026-05-25T14:43:27.373024,116.8,kw,EQ-0015-power_consumption-001,SCADA_v2.3,GOOD
EQ-0058,temperature,2026-05-25T14:43:27.984485,47.67,celsius,EQ-0058-temperature-001,SCADA_v2.3,GOOD
EQ-0096,temperature,2026-05-25T14:43:28.666534,63.26,celsius,EQ-0096-temperature-001,SCADA_v2.3,GOOD
EQ-0066,temperature,2026-05-25T14:43:28.736287,56.75,celsius,EQ-0066-temperature-001,SCADA_v2.3,GOOD
EQ-0020,vibration,2026-05-25T14:43:28.920362,0.0123,mm_per_sec,EQ-0020-vibration-001,SCADA_v2.3,GOOD
EQ-0082,power_consumption,2026-05-25T14:43:28.967079,24.79,kw,EQ-0082-power_consumption-001,SCADA_v2.3,GOOD
EQ-0044,vibration,2026-05-25T14:43:29.220543,0.034,mm_per_sec,EQ-0044-vibration-001,SCADA_v2.3,GOOD
EQ-0035,temperature,2026-05-25T14:43:29.756796,73.39,celsius,EQ-0035-temperature-001,SCADA_v2.3,GOOD
EQ-0026,temperature,2026-05-25T14:43:30.025684,54.74,celsius,EQ-0026-temperature-001,SCADA_v2.3,GOOD
EQ-0059,vibration,2026-05-25T14:43:30.077426,0.0156,mm_per_sec,EQ-0059-vibration-001,SCADA_v2.3,GOOD
EQ-0082,pressure,2026-05-25T14:43:30.334604,86.6,psi,EQ-0082-pressure-001,SCADA_v2.3,GOOD
EQ-0044,vibration,2026-05-25T14:43:30.480463,0.0494,mm_per_sec,EQ-0044-vibration-001,SCADA_v2.3,GOOD
EQ-0054,temperature,2026-05-25T14:43:30.970139,60.21,celsius,EQ-0054-temperature-001,SCADA_v2.3,GOOD
EQ-0083,power_consumption,2026-05-25T14:43:31.414666,25.4,kw,EQ-0083-power_consumption-001,SCADA_v2.3,GOOD
EQ-0072,temperature,2026-05-25T14:43:31.468279,,celsius,EQ-0072-temperature-001,SCADA_v2.3,MISSING
EQ-0052,pressure,2026-05-25T14:43:31.469337,104.35,psi,EQ-0052-pressure-001,SCADA_v2.3,GOOD
EQ-0059,vibration,2026-05-25T14:43:31.941528,0.0179,mm_per_sec,EQ-0059-vibration-001,SCADA_v2.3,GOOD
EQ-0052,power_consumption,2026-05-25T14:43:32.843691,68.11,kw,EQ-0052-power_consumption-001,SCADA_v2.3,GOOD
EQ-0052,power_consumption,2026-05-25T14:43:32.843691,68.11,kw,EQ-0052-power_consumption-001,SCADA_v2.3,GOOD
EQ-0089,pressure,2026-05-25T14:43:33.229428,107.18,psi,EQ-0089-pressure-001,SCADA_v2.3,GOOD
EQ-0016,vibration,2026-05-25T14:43:33.396541,0.0192,mm_per_sec,EQ-0016-vibration-001,SCADA_v2.3,GOOD
EQ-0009,pressure,2026-05-25T14:43:33.572453,79.47,psi,EQ-0009-pressure-001,SCADA_v2.3,GOOD
EQ-0083,power_consumption,2026-05-25T14:43:33.841147,39.62,kw,EQ-0083-power_consumption-001,SCADA_v2.3,GOOD
EQ-0047,power_consumption,2026-05-25T14:43:34.085771,152.92,kw,EQ-0047-power_consumption-001,SCADA_v2.3,GOOD
EQ-0059,pressure,2026-05-25T14:43:34.682990,96.66,psi,EQ-0059-pressure-001,SCADA_v2.3,GOOD
EQ-0023,temperature,2026-05-25T14:43:34.796218,51.05,celsius,EQ-0023-temperature-001,SCADA_v2.3,GOOD
